seed,day,time,participant
8364142,4,27,22
8364142,4,27,24
8364142,4,27,25
8364142,4,27,26
8364142,4,27,27
8364142,4,27,28
8364142,4,27,29
8364142,4,28,0
8364142,4,28,2
8364142,4,28,4
8364142,4,28,5
8364142,4,28,6
8364142,4,28,7
8364142,4,28,8
8364142,4,28,9
8364142,4,28,10
8364142,4,28,11
8364142,4,28,14
8364142,4,28,12
8364142,4,28,20
8364142,4,28,21
8364142,4,28,22
8364142,4,28,23
8364142,4,28,24
8364142,4,28,25
8364142,4,28,26
8364142,4,28,28
8364142,4,29,0
8364142,4,29,2
8364142,4,29,3
8364142,4,29,4
8364142,4,29,5
8364142,4,29,6
8364142,4,29,9
8364142,4,29,10
8364142,4,29,11
8364142,4,29,14
8364142,4,29,15
8364142,4,29,12
8364142,4,29,17
8364142,4,29,18
8364142,4,29,19
8364142,4,29,20
8364142,4,29,22
8364142,4,29,23
8364142,4,29,26
8364142,4,29,28
8364142,4,30,0
8364142,4,30,1
8364142,4,30,2
8364142,4,30,3
8364142,4,30,4
8364142,4,30,8
8364142,4,30,9
8364142,4,30,10
8364142,4,30,15
8364142,4,30,16
8364142,4,30,17
8364142,4,30,19
8364142,4,30,20
8364142,4,30,21
8364142,4,30,22
8364142,4,30,23
8364142,4,30,25
8364142,4,30,26
8364142,4,30,27
8364142,4,30,28
8364142,4,31,0
8364142,4,31,1
8364142,4,31,2
8364142,4,31,3
8364142,4,31,4
8364142,4,31,5
8364142,4,31,6
8364142,4,31,8
8364142,4,31,9
8364142,4,31,11
8364142,4,31,12
8364142,4,31,14
8364142,4,31,15
8364142,4,31,18
8364142,4,31,19
8364142,4,31,21
8364142,4,31,22
8364142,4,31,23
8364142,4,31,25
8364142,4,31,28
8364142,4,32,0
8364142,4,32,1
8364142,4,32,2
8364142,4,32,3
8364142,4,32,5
8364142,4,32,6
8364142,4,32,10
8364142,4,32,12
8364142,4,32,13
8364142,4,32,14
8364142,4,32,15
8364142,4,32,16
8364142,4,32,17
8364142,4,32,19
8364142,4,32,21
8364142,4,32,22
8364142,4,32,23
8364142,4,32,25
8364142,4,32,26
8364142,4,32,28
8364142,4,33,0
8364142,4,33,1
8364142,4,33,2
8364142,4,33,3
8364142,4,33,4
8364142,4,33,5
8364142,4,33,7
8364142,4,33,8
8364142,4,33,9
8364142,4,33,11
8364142,4,33,13
8364142,4,33,14
8364142,4,33,16
8364142,4,33,18
8364142,4,33,21
8364142,4,33,22
8364142,4,33,23
8364142,4,33,25
8364142,4,33,26
8364142,4,33,28
seed,day,time,participant
9473625,0,0,1
9473625,0,0,2
9473625,0,0,4
9473625,0,0,5
9473625,0,0,6
9473625,0,0,7
9473625,0,0,8
9473625,0,0,12
9473625,0,0,10
9473625,0,0,11
9473625,0,0,16
9473625,0,0,13
9473625,0,0,18
9473625,0,0,24
9473625,0,0,26
9473625,0,0,28
9473625,0,0,0
9473625,0,0,27
9473625,0,0,29
9473625,0,0,3
9473625,0,1,2
9473625,0,1,4
9473625,0,1,6
9473625,0,1,5
9473625,0,1,10
9473625,0,1,11
9473625,0,1,12
9473625,0,1,13
9473625,0,1,14
9473625,0,1,15
9473625,0,1,16
9473625,0,1,17
9473625,0,1,18
9473625,0,1,19
9473625,0,1,20
9473625,0,1,23
9473625,0,1,24
9473625,0,1,26
9473625,0,1,27
9473625,0,1,0
9473625,0,2,1
9473625,0,2,3
9473625,0,2,4
9473625,0,2,7
9473625,0,2,8
9473625,0,2,6
9473625,0,2,11
9473625,0,2,12
9473625,0,2,13
9473625,0,2,10
9473625,0,2,16
9473625,0,2,17
9473625,0,2,19
9473625,0,2,20
9473625,0,2,22
9473625,0,2,23
9473625,0,2,26
9473625,0,2,27
9473625,0,2,28
9473625,0,2,29
9473625,0,3,1
9473625,0,3,3
9473625,0,3,4
9473625,0,3,5
9473625,0,3,8
9473625,0,3,6
9473625,0,3,11
9473625,0,3,12
9473625,0,3,13
9473625,0,3,14
9473625,0,3,15
9473625,0,3,16
9473625,0,3,19
9473625,0,3,20
9473625,0,3,21
9473625,0,3,24
9473625,0,3,26
9473625,0,3,27
9473625,0,3,28
9473625,0,3,29
9473625,0,4,5
9473625,0,4,6
9473625,0,4,10
9473625,0,4,23
9473625,0,4,27
9473625,0,5,0
9473625,0,5,1
9473625,0,5,2
9473625,0,5,3
9473625,0,5,4
9473625,0,5,5
9473625,0,5,8
9473625,0,5,9
9473625,0,5,11
9473625,0,5,12
9473625,0,5,13
9473625,0,5,10
9473625,0,5,18
9473625,0,5,19
9473625,0,5,16
9473625,0,5,23
9473625,0,5,24
9473625,0,5,26
9473625,0,5,28
9473625,0,5,29
9473625,0,6,0
9473625,0,6,1
9473625,0,6,2
9473625,0,6,3
9473625,0,6,4
9473625,0,6,5
9473625,0,6,6
9473625,0,6,9
9473625,0,6,10
9473625,0,6,11
9473625,0,6,13
9473625,0,6,17
9473625,0,6,18
9473625,0,6,20
9473625,0,6,24
9473625,0,6,25
9473625,0,6,26
9473625,0,6,27
9473625,0,6,28
9473625,0,6,29
9473625,0,7,0
9473625,0,7,1
9473625,0,7,3
9473625,0,7,4
9473625,0,7,8
9473625,0,7,9
9473625,0,7,11
9473625,0,7,12
9473625,0,7,13
9473625,0,7,14
9473625,0,7,17
9473625,0,7,18
9473625,0,7,19
9473625,0,7,20
9473625,0,7,21
9473625,0,7,24
9473625,0,7,26
9473625,0,7,27
9473625,0,7,28
9473625,0,7,29
9473625,0,8,0
9473625,0,8,1
9473625,0,8,2
9473625,0,8,4
9473625,0,8,6
9473625,0,8,8
9473625,0,8,9
9473625,0,8,10
9473625,0,8,12
9473625,0,8,13
9473625,0,8,14
9473625,0,8,15
9473625,0,8,17
9473625,0,8,19
9473625,0,8,20
9473625,0,8,21
9473625,0,8,28
9473625,0,8,26
9473625,0,8,29
9473625,0,8,3
9473625,0,9,0
9473625,0,9,1
9473625,0,9,4
9473625,0,9,5
9473625,0,9,7
9473625,0,9,9
9473625,0,9,12
9473625,0,9,13
9473625,0,9,15
9473625,0,9,17
9473625,0,9,18
9473625,0,9,19
9473625,0,9,20
9473625,0,9,22
9473625,0,9,23
9473625,0,9,24
9473625,0,9,25
9473625,0,9,27
9473625,0,9,28
9473625,0,9,29
9473625,0,10,2
9473625,0,10,4
9473625,0,10,5
9473625,0,10,6
9473625,0,10,8
9473625,0,10,9
9473625,0,10,10
9473625,0,10,11
9473625,0,10,12
9473625,0,10,13
9473625,0,10,14
9473625,0,10,15
9473625,0,10,18
9473625,0,10,19
9473625,0,10,20
9473625,0,10,23
9473625,0,10,24
9473625,0,10,25
9473625,0,10,27
9473625,0,10,29
9473625,0,11,0
9473625,0,11,1
9473625,0,11,4
9473625,0,11,5
9473625,0,11,6
9473625,0,11,8
9473625,0,11,9
9473625,0,11,10
9473625,0,11,13
9473625,0,11,14
9473625,0,11,15
9473625,0,11,17
9473625,0,11,18
9473625,0,11,19
9473625,0,11,20
9473625,0,11,21
9473625,0,11,23
9473625,0,11,25
9473625,0,11,27
9473625,0,11,29
9473625,0,12,1
9473625,0,12,2
9473625,0,12,4
9473625,0,12,5
9473625,0,12,6
9473625,0,12,7
9473625,0,12,9
9473625,0,12,11
9473625,0,12,12
9473625,0,12,13
9473625,0,12,15
9473625,0,12,16
9473625,0,12,17
9473625,0,12,18
9473625,0,12,20
9473625,0,12,22
9473625,0,12,23
9473625,0,12,24
9473625,0,12,25
9473625,0,12,27
9473625,0,13,6
9473625,0,13,7
9473625,0,13,20
9473625,0,13,22
9473625,0,13,27
9473625,0,14,5
9473625,0,14,6
9473625,0,14,7
9473625,0,14,20
9473625,0,14,21
9473625,0,14,22
9473625,0,14,23
9473625,0,14,25
9473625,0,14,27
9473625,0,14,28
9473625,0,15,0
9473625,0,15,2
9473625,0,15,7
9473625,0,15,6
9473625,0,15,8
9473625,0,15,9
9473625,0,15,11
9473625,0,15,12
9473625,0,15,13
9473625,0,15,15
9473625,0,15,16
9473625,0,15,18
9473625,0,15,20
9473625,0,15,21
9473625,0,15,22
9473625,0,15,24
9473625,0,15,25
9473625,0,15,27
9473625,0,15,28
9473625,0,15,29
9473625,0,16,0
9473625,0,16,2
9473625,0,16,3
9473625,0,16,4
9473625,0,16,8
9473625,0,16,9
9473625,0,16,11
9473625,0,16,12
9473625,0,16,13
9473625,0,16,14
9473625,0,16,15
9473625,0,16,16
9473625,0,16,17
9473625,0,16,18
9473625,0,16,20
9473625,0,16,21
9473625,0,16,23
9473625,0,16,24
9473625,0,16,25
9473625,0,16,29
9473625,0,17,2
9473625,0,17,4
9473625,0,17,7
9473625,0,17,11
9473625,0,17,12
9473625,0,17,13
9473625,0,17,14
9473625,0,17,15
9473625,0,17,16
9473625,0,17,17
9473625,0,17,19
9473625,0,17,20
9473625,0,17,21
9473625,0,17,22
9473625,0,17,23
9473625,0,17,24
9473625,0,17,25
9473625,0,17,27
9473625,0,17,28
9473625,0,17,29
9473625,0,18,0
9473625,0,18,2
9473625,0,18,3
9473625,0,18,8
9473625,0,18,9
9473625,0,18,10
9473625,0,18,12
9473625,0,18,13
9473625,0,18,14
9473625,0,18,16
9473625,0,18,17
9473625,0,18,19
9473625,0,18,21
9473625,0,18,22
9473625,0,18,24
9473625,0,18,25
9473625,0,18,26
9473625,0,18,27
9473625,0,18,28
9473625,0,18,29
9473625,0,19,7
9473625,0,19,20
9473625,0,19,21
9473625,0,19,22
9473625,0,19,25
9473625,0,20,0
9473625,0,20,2
9473625,0,20,3
9473625,0,20,7
9473625,0,20,8
9473625,0,20,9
9473625,0,20,10
9473625,0,20,12
9473625,0,20,13
9473625,0,20,15
9473625,0,20,16
9473625,0,20,18
9473625,0,20,19
9473625,0,20,22
9473625,0,20,23
9473625,0,20,24
9473625,0,20,26
9473625,0,20,27
9473625,0,20,28
9473625,0,20,29
9473625,0,21,0
9473625,0,21,3
9473625,0,21,7
9473625,0,21,8
9473625,0,21,5
9473625,0,21,10
9473625,0,21,13
9473625,0,21,14
9473625,0,21,15
9473625,0,21,16
9473625,0,21,17
9473625,0,21,20
9473625,0,21,22
9473625,0,21,23
9473625,0,21,24
9473625,0,21,25
9473625,0,21,26
9473625,0,21,27
9473625,0,21,28
9473625,0,21,29
9473625,0,22,0
9473625,0,22,1
9473625,0,22,2
9473625,0,22,3
9473625,0,22,5
9473625,0,22,7
9473625,0,22,8
9473625,0,22,9
9473625,0,22,13
9473625,0,22,14
9473625,0,22,15
9473625,0,22,16
9473625,0,22,17
9473625,0,22,18
9473625,0,22,19
9473625,0,22,21
9473625,0,22,22
9473625,0,22,24
9473625,0,22,25
9473625,0,22,26
9473625,0,23,1
9473625,0,23,2
9473625,0,23,3
9473625,0,23,5
9473625,0,23,7
9473625,0,23,9
9473625,0,23,14
9473625,0,23,15
9473625,0,23,16
9473625,0,23,17
9473625,0,23,22
9473625,0,23,19
9473625,0,23,20
9473625,0,23,21
9473625,0,23,23
9473625,0,23,25
9473625,0,23,26
9473625,0,23,27
9473625,0,23,28
9473625,0,23,29
9473625,0,24,0
9473625,0,24,1
9473625,0,24,3
9473625,0,24,6
9473625,0,24,7
9473625,0,24,8
9473625,0,24,5
9473625,0,24,11
9473625,0,24,14
9473625,0,24,16
9473625,0,24,17
9473625,0,24,22
9473625,0,24,19
9473625,0,24,21
9473625,0,24,23
9473625,0,24,24
9473625,0,24,25
9473625,0,24,26
9473625,0,24,28
9473625,0,24,29
9473625,0,25,1
9473625,0,25,2
9473625,0,25,4
9473625,0,25,5
9473625,0,25,6
9473625,0,25,7
9473625,0,25,8
9473625,0,25,9
9473625,0,25,10
9473625,0,25,11
9473625,0,25,13
9473625,0,25,14
9473625,0,25,15
9473625,0,25,16
9473625,0,25,18
9473625,0,25,22
9473625,0,25,26
9473625,0,25,23
9473625,0,25,28
9473625,0,25,29
9473625,0,26,0
9473625,0,26,1
9473625,0,26,2
9473625,0,26,3
9473625,0,26,4
9473625,0,26,6
9473625,0,26,7
9473625,0,26,8
9473625,0,26,9
9473625,0,26,10
9473625,0,26,11
9473625,0,26,14
9473625,0,26,15
9473625,0,26,16
9473625,0,26,17
9473625,0,26,18
9473625,0,26,21
9473625,0,26,24
9473625,0,26,25
9473625,0,26,26
9473625,0,27,0
9473625,0,27,1
9473625,0,27,2
9473625,0,27,3
9473625,0,27,5
9473625,0,27,6
9473625,0,27,8
9473625,0,27,9
9473625,0,27,10
9473625,0,27,11
9473625,0,27,15
9473625,0,27,12
9473625,0,27,17
9473625,0,27,18
9473625,0,27,20
9473625,0,27,21
9473625,0,27,22
9473625,0,27,23
9473625,0,27,26
9473625,0,27,28
9473625,0,28,26
9473625,0,28,1
9473625,0,28,3
9473625,0,28,4
9473625,0,28,5
9473625,0,28,7
9473625,0,28,9
9473625,0,28,10
9473625,0,28,11
9473625,0,28,12
9473625,0,28,14
9473625,0,28,15
9473625,0,28,16
9473625,0,28,17
9473625,0,28,18
9473625,0,28,19
9473625,0,28,20
9473625,0,28,21
9473625,0,28,23
9473625,0,28,25
9473625,0,29,0
9473625,0,29,1
9473625,0,29,2
9473625,0,29,3
9473625,0,29,4
9473625,0,29,5
9473625,0,29,6
9473625,0,29,7
9473625,0,29,9
9473625,0,29,14
9473625,0,29,17
9473625,0,29,18
9473625,0,29,19
9473625,0,29,16
9473625,0,29,21
9473625,0,29,22
9473625,0,29,23
9473625,0,29,25
9473625,0,29,26
9473625,0,29,28
9473625,0,30,1
9473625,0,30,4
9473625,0,30,9
9473625,0,30,10
9473625,0,30,11
9473625,0,30,12
9473625,0,30,13
9473625,0,30,14
9473625,0,30,15
9473625,0,30,16
9473625,0,30,17
9473625,0,30,19
9473625,0,30,20
9473625,0,30,22
9473625,0,30,23
9473625,0,30,24
9473625,0,30,25
9473625,0,30,26
9473625,0,30,27
9473625,0,30,28
9473625,0,31,0
9473625,0,31,1
9473625,0,31,3
9473625,0,31,4
9473625,0,31,5
9473625,0,31,6
9473625,0,31,7
9473625,0,31,8
9473625,0,31,10
9473625,0,31,11
9473625,0,31,12
9473625,0,31,14
9473625,0,31,15
9473625,0,31,16
9473625,0,31,18
9473625,0,31,19
9473625,0,31,21
9473625,0,31,22
9473625,0,31,25
9473625,0,31,28
9473625,0,32,0
9473625,0,32,1
9473625,0,32,2
9473625,0,32,3
9473625,0,32,4
9473625,0,32,6
9473625,0,32,7
9473625,0,32,9
9473625,0,32,10
9473625,0,32,11
9473625,0,32,12
9473625,0,32,14
9473625,0,32,15
9473625,0,32,17
9473625,0,32,19
9473625,0,32,21
9473625,0,32,22
9473625,0,32,24
9473625,0,32,27
9473625,0,32,29
9473625,0,33,0
9473625,0,33,2
9473625,0,33,3
9473625,0,33,5
9473625,0,33,6
9473625,0,33,8
9473625,0,33,10
9473625,0,33,11
9473625,0,33,12
9473625,0,33,14
9473625,0,33,15
9473625,0,33,18
9473625,0,33,19
9473625,0,33,21
9473625,0,33,22
9473625,0,33,23
9473625,0,33,24
9473625,0,33,25
9473625,0,33,26
9473625,0,33,29
9473625,1,0,0
9473625,1,0,1
9473625,1,0,3
9473625,1,0,6
9473625,1,0,2
9473625,1,0,7
9473625,1,0,15
9473625,1,0,16
9473625,1,0,13
9473625,1,0,10
9473625,1,0,17
9473625,1,0,18
9473625,1,0,19
9473625,1,0,20
9473625,1,0,21
9473625,1,0,22
9473625,1,0,23
9473625,1,0,24
9473625,1,0,25
9473625,1,0,27
9473625,1,1,0
9473625,1,1,2
9473625,1,1,4
9473625,1,1,6
9473625,1,1,8
9473625,1,1,9
9473625,1,1,10
9473625,1,1,12
9473625,1,1,13
9473625,1,1,14
9473625,1,1,15
9473625,1,1,17
9473625,1,1,18
9473625,1,1,19
9473625,1,1,20
9473625,1,1,21
9473625,1,1,23
9473625,1,1,24
9473625,1,1,26
9473625,1,1,27
9473625,1,2,3
9473625,1,2,0
9473625,1,2,1
9473625,1,2,2
9473625,1,2,7
9473625,1,2,8
9473625,1,2,10
9473625,1,2,11
9473625,1,2,12
9473625,1,2,18
9473625,1,2,15
9473625,1,2,20
9473625,1,2,17
9473625,1,2,19
9473625,1,2,24
9473625,1,2,21
9473625,1,2,22
9473625,1,2,25
9473625,1,2,23
9473625,1,2,28
9473625,1,3,1
9473625,1,3,3
9473625,1,3,0
9473625,1,3,5
9473625,1,3,6
9473625,1,3,7
9473625,1,3,8
9473625,1,3,9
9473625,1,3,10
9473625,1,3,15
9473625,1,3,12
9473625,1,3,13
9473625,1,3,19
9473625,1,3,20
9473625,1,3,17
9473625,1,3,18
9473625,1,3,24
9473625,1,3,21
9473625,1,3,23
9473625,1,3,26
9473625,1,4,6
9473625,1,4,10
9473625,1,4,20
9473625,1,4,25
9473625,1,4,28
9473625,1,5,3
9473625,1,5,0
9473625,1,5,1
9473625,1,5,6
9473625,1,5,8
9473625,1,5,10
9473625,1,5,12
9473625,1,5,13
9473625,1,5,14
9473625,1,5,15
9473625,1,5,16
9473625,1,5,17
9473625,1,5,18
9473625,1,5,19
9473625,1,5,20
9473625,1,5,23
9473625,1,5,24
9473625,1,5,25
9473625,1,5,26
9473625,1,5,27
9473625,1,6,0
9473625,1,6,1
9473625,1,6,3
9473625,1,6,4
9473625,1,6,5
9473625,1,6,6
9473625,1,6,7
9473625,1,6,11
9473625,1,6,12
9473625,1,6,13
9473625,1,6,14
9473625,1,6,15
9473625,1,6,16
9473625,1,6,18
9473625,1,6,19
9473625,1,6,21
9473625,1,6,23
9473625,1,6,24
9473625,1,6,29
9473625,1,6,27
9473625,1,7,0
9473625,1,7,3
9473625,1,7,4
9473625,1,7,7
9473625,1,7,8
9473625,1,7,9
9473625,1,7,11
9473625,1,7,12
9473625,1,7,14
9473625,1,7,15
9473625,1,7,16
9473625,1,7,18
9473625,1,7,19
9473625,1,7,20
9473625,1,7,21
9473625,1,7,24
9473625,1,7,26
9473625,1,7,27
9473625,1,7,28
9473625,1,7,29
9473625,1,8,0
9473625,1,8,1
9473625,1,8,3
9473625,1,8,4
9473625,1,8,6
9473625,1,8,7
9473625,1,8,9
9473625,1,8,11
9473625,1,8,12
9473625,1,8,13
9473625,1,8,14
9473625,1,8,15
9473625,1,8,16
9473625,1,8,18
9473625,1,8,19
9473625,1,8,21
9473625,1,8,24
9473625,1,8,26
9473625,1,8,28
9473625,1,8,29
9473625,1,9,0
9473625,1,9,1
9473625,1,9,2
9473625,1,9,6
9473625,1,9,7
9473625,1,9,10
9473625,1,9,15
9473625,1,9,12
9473625,1,9,13
9473625,1,9,14
9473625,1,9,16
9473625,1,9,19
9473625,1,9,24
9473625,1,9,21
9473625,1,9,22
9473625,1,9,25
9473625,1,9,26
9473625,1,9,23
9473625,1,9,28
9473625,1,9,29
9473625,1,10,2
9473625,1,10,29
9473625,1,10,4
9473625,1,10,5
9473625,1,10,8
9473625,1,10,9
9473625,1,10,10
9473625,1,10,11
9473625,1,10,12
9473625,1,10,13
9473625,1,10,14
9473625,1,10,15
9473625,1,10,16
9473625,1,10,18
9473625,1,10,19
9473625,1,10,24
9473625,1,10,23
9473625,1,10,25
9473625,1,10,26
9473625,1,10,27
9473625,1,11,0
9473625,1,11,1
9473625,1,11,2
9473625,1,11,3
9473625,1,11,4
9473625,1,11,5
9473625,1,11,8
9473625,1,11,9
9473625,1,11,10
9473625,1,11,11
9473625,1,11,12
9473625,1,11,14
9473625,1,11,15
9473625,1,11,16
9473625,1,11,18
9473625,1,11,19
9473625,1,11,20
9473625,1,11,24
9473625,1,11,25
9473625,1,11,29
9473625,1,12,0
9473625,1,12,2
9473625,1,12,4
9473625,1,12,5
9473625,1,12,6
9473625,1,12,3
9473625,1,12,9
9473625,1,12,11
9473625,1,12,17
9473625,1,12,15
9473625,1,12,16
9473625,1,12,19
9473625,1,12,24
9473625,1,12,21
9473625,1,12,22
9473625,1,12,23
9473625,1,12,26
9473625,1,12,27
9473625,1,12,28
9473625,1,12,29
9473625,1,13,6
9473625,1,13,7
9473625,1,13,10
9473625,1,13,20
9473625,1,13,22
9473625,1,14,5
9473625,1,14,6
9473625,1,14,10
9473625,1,14,20
9473625,1,14,21
9473625,1,14,22
9473625,1,14,23
9473625,1,14,25
9473625,1,14,27
9473625,1,14,28
9473625,1,15,0
9473625,1,15,1
9473625,1,15,4
9473625,1,15,5
9473625,1,15,8
9473625,1,15,9
9473625,1,15,10
9473625,1,15,7
9473625,1,15,13
9473625,1,15,14
9473625,1,15,16
9473625,1,15,17
9473625,1,15,19
9473625,1,15,20
9473625,1,15,21
9473625,1,15,22
9473625,1,15,24
9473625,1,15,27
9473625,1,15,28
9473625,1,15,29
9473625,1,16,0
9473625,1,16,2
9473625,1,16,4
9473625,1,16,5
9473625,1,16,8
9473625,1,16,9
9473625,1,16,11
9473625,1,16,12
9473625,1,16,17
9473625,1,16,14
9473625,1,16,16
9473625,1,16,18
9473625,1,16,19
9473625,1,16,20
9473625,1,16,21
9473625,1,16,24
9473625,1,16,25
9473625,1,16,26
9473625,1,16,27
9473625,1,16,29
9473625,1,17,0
9473625,1,17,1
9473625,1,17,2
9473625,1,17,4
9473625,1,17,5
9473625,1,17,7
9473625,1,17,8
9473625,1,17,9
9473625,1,17,11
9473625,1,17,12
9473625,1,17,17
9473625,1,17,16
9473625,1,17,18
9473625,1,17,19
9473625,1,17,24
9473625,1,17,21
9473625,1,17,22
9473625,1,17,27
9473625,1,17,28
9473625,1,17,29
9473625,1,18,1
9473625,1,18,2
9473625,1,18,3
9473625,1,18,4
9473625,1,18,5
9473625,1,18,7
9473625,1,18,8
9473625,1,18,9
9473625,1,18,10
9473625,1,18,11
9473625,1,18,17
9473625,1,18,14
9473625,1,18,21
9473625,1,18,18
9473625,1,18,19
9473625,1,18,20
9473625,1,18,25
9473625,1,18,22
9473625,1,18,27
9473625,1,18,29
9473625,1,19,5
9473625,1,19,6
9473625,1,19,7
9473625,1,19,10
9473625,1,19,20
9473625,1,19,21
9473625,1,19,22
9473625,1,19,25
9473625,1,19,27
9473625,1,19,28
9473625,1,20,2
9473625,1,20,7
9473625,1,20,8
9473625,1,20,9
9473625,1,20,11
9473625,1,20,12
9473625,1,20,13
9473625,1,20,14
9473625,1,20,16
9473625,1,20,17
9473625,1,20,18
9473625,1,20,19
9473625,1,20,20
9473625,1,20,22
9473625,1,20,24
9473625,1,20,25
9473625,1,20,26
9473625,1,20,27
9473625,1,20,28
9473625,1,20,29
9473625,1,21,1
9473625,1,21,2
9473625,1,21,3
9473625,1,21,4
9473625,1,21,7
9473625,1,21,9
9473625,1,21,15
9473625,1,21,12
9473625,1,21,13
9473625,1,21,14
9473625,1,21,16
9473625,1,21,17
9473625,1,21,18
9473625,1,21,21
9473625,1,21,22
9473625,1,21,23
9473625,1,21,25
9473625,1,21,26
9473625,1,21,28
9473625,1,21,29
9473625,1,22,2
9473625,1,22,4
9473625,1,22,5
9473625,1,22,8
9473625,1,22,9
9473625,1,22,11
9473625,1,22,12
9473625,1,22,13
9473625,1,22,14
9473625,1,22,15
9473625,1,22,16
9473625,1,22,17
9473625,1,22,18
9473625,1,22,21
9473625,1,22,22
9473625,1,22,23
9473625,1,22,26
9473625,1,22,27
9473625,1,22,28
9473625,1,22,29
9473625,1,23,1
9473625,1,23,2
9473625,1,23,3
9473625,1,23,4
9473625,1,23,6
9473625,1,23,7
9473625,1,23,9
9473625,1,23,11
9473625,1,23,13
9473625,1,23,15
9473625,1,23,17
9473625,1,23,18
9473625,1,23,21
9473625,1,23,22
9473625,1,23,23
9473625,1,23,25
9473625,1,23,26
9473625,1,23,27
9473625,1,23,28
9473625,1,23,29
9473625,1,24,0
9473625,1,24,1
9473625,1,24,2
9473625,1,24,3
9473625,1,24,4
9473625,1,24,5
9473625,1,24,6
9473625,1,24,7
9473625,1,24,8
9473625,1,24,10
9473625,1,24,12
9473625,1,24,14
9473625,1,24,15
9473625,1,24,16
9473625,1,24,20
9473625,1,24,22
9473625,1,24,23
9473625,1,24,25
9473625,1,24,26
9473625,1,24,28
9473625,1,25,0
9473625,1,25,1
9473625,1,25,2
9473625,1,25,3
9473625,1,25,4
9473625,1,25,5
9473625,1,25,7
9473625,1,25,8
9473625,1,25,9
9473625,1,25,10
9473625,1,25,13
9473625,1,25,14
9473625,1,25,15
9473625,1,25,17
9473625,1,25,20
9473625,1,25,22
9473625,1,25,25
9473625,1,25,26
9473625,1,25,28
9473625,1,25,29
9473625,1,26,0
9473625,1,26,1
9473625,1,26,2
9473625,1,26,4
9473625,1,26,6
9473625,1,26,8
9473625,1,26,9
9473625,1,26,10
9473625,1,26,11
9473625,1,26,15
9473625,1,26,16
9473625,1,26,17
9473625,1,26,20
9473625,1,26,22
9473625,1,26,23
9473625,1,26,25
9473625,1,26,26
9473625,1,26,27
9473625,1,26,28
9473625,1,26,29
9473625,1,27,1
9473625,1,27,2
9473625,1,27,3
9473625,1,27,4
9473625,1,27,5
9473625,1,27,6
9473625,1,27,8
9473625,1,27,10
9473625,1,27,11
9473625,1,27,13
9473625,1,27,14
9473625,1,27,15
9473625,1,27,17
9473625,1,27,18
9473625,1,27,19
9473625,1,27,20
9473625,1,27,21
9473625,1,27,23
9473625,1,27,24
9473625,1,27,25
9473625,1,28,0
9473625,1,28,1
9473625,1,28,3
9473625,1,28,5
9473625,1,28,6
9473625,1,28,8
9473625,1,28,9
9473625,1,28,10
9473625,1,28,11
9473625,1,28,12
9473625,1,28,13
9473625,1,28,16
9473625,1,28,17
9473625,1,28,20
9473625,1,28,23
9473625,1,28,24
9473625,1,28,26
9473625,1,28,27
9473625,1,28,28
9473625,1,28,29
9473625,1,29,0
9473625,1,29,3
9473625,1,29,4
9473625,1,29,5
9473625,1,29,6
9473625,1,29,7
9473625,1,29,10
9473625,1,29,11
9473625,1,29,13
9473625,1,29,14
9473625,1,29,16
9473625,1,29,17
9473625,1,29,19
9473625,1,29,20
9473625,1,29,22
9473625,1,29,23
9473625,1,29,24
9473625,1,29,25
9473625,1,29,26
9473625,1,29,28
9473625,1,30,2
9473625,1,30,3
9473625,1,30,5
9473625,1,30,7
9473625,1,30,8
9473625,1,30,9
9473625,1,30,10
9473625,1,30,11
9473625,1,30,12
9473625,1,30,17
9473625,1,30,14
9473625,1,30,15
9473625,1,30,16
9473625,1,30,21
9473625,1,30,22
9473625,1,30,24
9473625,1,30,26
9473625,1,30,27
9473625,1,30,28
9473625,1,30,29
9473625,1,31,1
9473625,1,31,2
9473625,1,31,3
9473625,1,31,4
9473625,1,31,5
9473625,1,31,6
9473625,1,31,7
9473625,1,31,8
9473625,1,31,11
9473625,1,31,12
9473625,1,31,13
9473625,1,31,14
9473625,1,31,15
9473625,1,31,17
9473625,1,31,18
9473625,1,31,23
9473625,1,31,24
9473625,1,31,26
9473625,1,31,27
9473625,1,31,29
9473625,1,32,0
9473625,1,32,1
9473625,1,32,2
9473625,1,32,3
9473625,1,32,5
9473625,1,32,6
9473625,1,32,7
9473625,1,32,9
9473625,1,32,11
9473625,1,32,12
9473625,1,32,13
9473625,1,32,14
9473625,1,32,15
9473625,1,32,16
9473625,1,32,19
9473625,1,32,22
9473625,1,32,23
9473625,1,32,25
9473625,1,32,26
9473625,1,32,28
9473625,1,33,0
9473625,1,33,1
9473625,1,33,3
9473625,1,33,4
9473625,1,33,5
9473625,1,33,6
9473625,1,33,8
9473625,1,33,9
9473625,1,33,11
9473625,1,33,12
9473625,1,33,13
9473625,1,33,18
9473625,1,33,19
9473625,1,33,21
9473625,1,33,22
9473625,1,33,23
9473625,1,33,24
9473625,1,33,25
9473625,1,33,27
9473625,1,33,29
9473625,2,0,26
9473625,2,0,27
9473625,2,0,3
9473625,2,0,4
9473625,2,0,9
9473625,2,0,6
9473625,2,0,7
9473625,2,0,12
9473625,2,0,10
9473625,2,0,11
9473625,2,0,13
9473625,2,0,14
9473625,2,0,15
9473625,2,0,16
9473625,2,0,20
9473625,2,0,17
